run,ttft_ms,e2e_ms,text,usage,concurrency,index,kind,prefix_index,length,submitted_seconds,started_seconds,finished_seconds,cached_tokens,matches_reference_output
sustained-sglang-dram,405.9929698705673,521.8575298786163,.  A.  A.  A.  A.  A.,"{""api_server_dispatch_finish_ts"": 1789984256.546918, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 132.87913898826923, ""dp_rank"": null, ""e2e_latency"": 0.5120697915554047, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984256.8502784, ""id"": ""69dc2564613a4b72a989cf438ca44ae1"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984256.9437773, ""prompt_tokens"": 1024, ""queue_time"": 0.2461071014404297, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984257.0587828, ""request_received_ts"": 1789984256.546713, ""response_sent_to_client_ts"": 1789984256.9460683, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,96,reuse,3,1024,19.209520183503628,19.209754806011915,19.731658332049847,960,True
sustained-sglang-dram,695.4079121351242,812.0567798614502,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984256.2593074, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 133.00757630136553, ""dp_rank"": null, ""e2e_latency"": 0.7996574454009533, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984256.8502784, ""id"": ""c8703b7805234d938c4df785d20bf103"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984256.942958, ""prompt_tokens"": 8192, ""queue_time"": 0.5510733127593994, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984257.0586324, ""request_received_ts"": 1789984256.258975, ""response_sent_to_client_ts"": 1789984256.9460127, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,94,reuse,2,8192,18.914638929069042,18.918101243674755,19.730211026966572,8128,True
sustained-sglang-dram,404.6589881181717,522.2745575010777,  and.  and.  and.  and.  and. ,"{""api_server_dispatch_finish_ts"": 1789984256.5480807, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 132.84024988483586, ""dp_rank"": null, ""e2e_latency"": 0.5109528787434101, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984256.8502784, ""id"": ""cf0dd23f38924dc4bd13ea6b841399f6"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984256.9443474, ""prompt_tokens"": 4096, ""queue_time"": 0.2460331916809082, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984257.058835, ""request_received_ts"": 1789984256.547882, ""response_sent_to_client_ts"": 1789984256.9460967, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,95,reuse,1,4096,19.209483217447996,19.209595177322626,19.731922078877687,4032,True
sustained-sglang-dram,404.2086526751518,521.1935788393021,.  A.  A.  A.  A.  A.,"{""api_server_dispatch_finish_ts"": 1789984256.5488422, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 960, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 132.80402472994888, ""dp_rank"": null, ""e2e_latency"": 0.5101830959320068, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984256.8502784, ""id"": ""c6963c88d37443cfb9cd4d258fee9659"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984256.94489, ""prompt_tokens"": 1024, ""queue_time"": 0.24599218368530273, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984257.0588813, ""request_received_ts"": 1789984256.5486982, ""response_sent_to_client_ts"": 1789984256.9461217, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,97,reuse,3,1024,19.20953642949462,19.21077911928296,19.73202607408166,960,True
sustained-sglang-dram,730.1739640533924,863.7393899261951,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984256.858648, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 114.59800680450347, ""dp_rank"": null, ""e2e_latency"": 0.8521199785172939, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984257.067337, ""id"": ""fcad2544d49a4d83af2e7c72db22edf3"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984257.577559, ""prompt_tokens"": 4096, ""queue_time"": 0.14368462562561035, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984257.7105756, ""request_received_ts"": 1789984256.8584557, ""response_sent_to_client_ts"": 1789984257.5799556, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,101,cold,,4096,19.51425725221634,19.517181809991598,20.380986627191305,0,
sustained-sglang-dram,733.8238582015038,866.7417168617249,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984256.8569748, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 8128, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 114.62558325428125, ""dp_rank"": null, ""e2e_latency"": 0.853806346654892, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984257.067337, ""id"": ""dac8a4cabd444f2683f2755a4fff32db"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984257.577128, ""prompt_tokens"": 8192, ""queue_time"": 0.14376211166381836, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984257.7105231, ""request_received_ts"": 1789984256.8567166, ""response_sent_to_client_ts"": 1789984257.5799222, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,98,reuse,8,8192,19.512226443737745,19.514322016388178,20.381117079406977,8128,True
sustained-sglang-dram,733.7445616722107,868.1935705244541,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984256.856527, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 114.65400547925921, ""dp_rank"": null, ""e2e_latency"": 0.8542011603713036, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984257.067337, ""id"": ""d7b7510ad47c4ae1ba0ed8b0b53010c7"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984257.5759118, ""prompt_tokens"": 8192, ""queue_time"": 0.1438298225402832, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984257.7104094, ""request_received_ts"": 1789984256.8562083, ""response_sent_to_client_ts"": 1789984257.5798237, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,100,reuse,8,8192,19.513596635311842,19.51577214151621,20.384028397500515,8128,True
sustained-sglang-dram,1906.1199016869068,2028.9965644478798,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984256.8573713, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 127.62667794552372, ""dp_rank"": null, ""e2e_latency"": 2.0133693628013134, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984257.718527, ""id"": ""fe203e6a971342fd8264712ca4843970"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984258.7462385, ""prompt_tokens"": 8192, ""queue_time"": 0.794910192489624, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984258.8705013, ""request_received_ts"": 1789984256.857132, ""response_sent_to_client_ts"": 1789984258.7531068, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,99,cold,,8192,19.513575915247202,19.514469105750322,21.54351345822215,0,
sustained-sglang-dram,1690.4498003423214,1808.1991150975227,.  A.  A.  A.  A.  A.,"{""api_server_dispatch_finish_ts"": 1789984257.0730531, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 960, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 131.6025914899603, ""dp_rank"": null, ""e2e_latency"": 1.7977051436901093, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984258.7071202, ""id"": ""14270e3d60be458db894124fec078f31"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984258.7553155, ""prompt_tokens"": 1024, ""queue_time"": 1.583843469619751, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984258.8706565, ""request_received_ts"": 1789984257.0729513, ""response_sent_to_client_ts"": 1789984258.756823, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,103,reuse,3,1024,19.732169572263956,19.73377850651741,21.54203801602125,960,True
sustained-sglang-dram,1690.4479302465916,1809.2007152736187,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984257.0733576, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 131.56923061640964, ""dp_rank"": null, ""e2e_latency"": 1.797502275556326, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984258.7071202, ""id"": ""6a2c3e62e2124c889daa0be206f11087"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984258.755614, ""prompt_tokens"": 4096, ""queue_time"": 1.5837981700897217, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984258.8707044, ""request_received_ts"": 1789984257.0732021, ""response_sent_to_client_ts"": 1789984258.756854, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,104,reuse,10,4096,19.732281792908907,19.73456336185336,21.543811067938805,4032,True
sustained-sglang-dram,1692.1283267438412,1810.2257959544659,.  A.  A.  A.  A.  A.,"{""api_server_dispatch_finish_ts"": 1789984257.0727854, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 131.63006520025428, ""dp_rank"": null, ""e2e_latency"": 1.7979913279414177, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984258.7071202, ""id"": ""5f25ec09807a40929d7a487d990b16e8"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984258.7546875, ""prompt_tokens"": 1024, ""queue_time"": 1.5839333534240723, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984258.8705993, ""request_received_ts"": 1789984257.0726078, ""response_sent_to_client_ts"": 1789984258.756774, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,102,reuse,3,1024,19.732139207422733,19.7336318641901,21.543908085674047,960,True
sustained-sglang-dram,2797.133792191744,2894.490897655487,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984257.074837, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 155.18940917066766, ""dp_rank"": null, ""e2e_latency"": 2.887620572000742, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984258.8771863, ""id"": ""0ee093e5bbd44b7d9304ce9a43b776d2"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984259.862791, ""prompt_tokens"": 8192, ""queue_time"": 1.7538237571716309, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984259.9621742, ""request_received_ts"": 1789984257.0745537, ""response_sent_to_client_ts"": 1789984259.8656437, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,105,cold,,8192,19.73358328267932,19.735990587621927,22.630540922284126,0,
sustained-sglang-dram,1302.7633540332317,1419.4605201482773,  and.  and.  and.  and.  and. ,"{""api_server_dispatch_finish_ts"": 1789984258.883341, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 134.6675310203611, ""dp_rank"": null, ""e2e_latency"": 1.409031204879284, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984259.9739091, ""id"": ""fdb693ee737945d79e4187ee87677940"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.1780474, ""prompt_tokens"": 4096, ""queue_time"": 1.0752003192901611, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.2921085, ""request_received_ts"": 1789984258.8830774, ""response_sent_to_client_ts"": 1789984260.1810117, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,111,reuse,1,4096,21.54419019445777,21.545708864927292,22.965222135186195,4032,True
sustained-sglang-dram,1306.353211402893,1422.3271422088146,.  A.  A.  A.  A.  A.,"{""api_server_dispatch_finish_ts"": 1789984258.8836217, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 134.6331205423507, ""dp_rank"": null, ""e2e_latency"": 1.4086353108286858, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984259.9739091, ""id"": ""683e30e8fe334d739b7b688ab794f0d0"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.1785474, ""prompt_tokens"": 1024, ""queue_time"": 1.075103759765625, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.292154, ""request_received_ts"": 1789984258.883519, ""response_sent_to_client_ts"": 1789984260.1810393, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,110,reuse,3,1024,21.54407123103738,21.54442236945033,22.966793477535248,960,True
sustained-sglang-dram,2465.3009586036205,2580.5603861808777,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984257.723679, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 134.7365219955089, ""dp_rank"": null, ""e2e_latency"": 2.5684418343007565, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984259.9739091, ""id"": ""abde5a521673491bb1ce4366489a1a81"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.1768763, ""prompt_tokens"": 1024, ""queue_time"": 2.2331960201263428, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.292012, ""request_received_ts"": 1789984257.72357, ""response_sent_to_client_ts"": 1789984260.1809547, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,107,reuse,9,1024,20.384229980409145,20.384717117995024,22.96533291786909,960,True
sustained-sglang-dram,2464.6765515208244,2580.4671943187714,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984257.7233722, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 134.8007457185911, ""dp_rank"": null, ""e2e_latency"": 2.568878173828125, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984259.9739091, ""id"": ""d9741cb95498445b9d0c00f180f50b1e"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.1758528, ""prompt_tokens"": 8192, ""queue_time"": 2.233264207839966, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.2919018, ""request_received_ts"": 1789984257.7230237, ""response_sent_to_client_ts"": 1789984260.1808743, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,106,reuse,11,8192,20.384192135185003,20.384559076279402,22.965091362595558,8128,True
sustained-sglang-dram,2465.4621332883835,2580.982707440853,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984257.724477, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 134.6993184733377, ""dp_rank"": null, ""e2e_latency"": 2.5677135810256004, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984259.9739091, ""id"": ""bd9aaae51d7a44e5b169a8171b441e0d"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.1774945, ""prompt_tokens"": 1024, ""queue_time"": 2.2331340312957764, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.2920642, ""request_received_ts"": 1789984257.7243507, ""response_sent_to_client_ts"": 1789984260.1809857, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,108,cold,,1024,20.3845126144588,20.38603761792183,22.96706972643733,0,
sustained-sglang-dram,1531.8329595029354,1653.089303523302,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984258.8861508, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 127.82954451548922, ""dp_rank"": null, ""e2e_latency"": 1.64250273630023, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.3007133, ""id"": ""78a2c5f931944ac0ac104fb6ec5ff79b"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.4092162, ""prompt_tokens"": 1024, ""queue_time"": 1.4018208980560303, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.5285528, ""request_received_ts"": 1789984258.88605, ""response_sent_to_client_ts"": 1789984260.411494, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,112,reuse,6,1024,21.54420917481184,21.54714882746339,23.200296107679605,960,True
sustained-sglang-dram,1535.4948826134205,1658.8928699493408,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984258.8858805, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 127.86718304297355, ""dp_rank"": null, ""e2e_latency"": 1.6428510881960392, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.3007133, ""id"": ""d50886eb2c294c2c83250b47baa6fc84"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.4083622, ""prompt_tokens"": 8192, ""queue_time"": 1.4018588066101074, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.5284374, ""request_received_ts"": 1789984258.8855863, ""response_sent_to_client_ts"": 1789984260.4114006, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,109,reuse,8,8192,21.54403529316187,21.544256757944822,23.2032043710351,8128,True
sustained-sglang-dram,449.56883415579796,572.3416246473789,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984259.9670362, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 960, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 127.84214234875829, ""dp_rank"": null, ""e2e_latency"": 0.5617654882371426, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.3007133, ""id"": ""ed33248b876c475694010816f65451bc"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.4097857, ""prompt_tokens"": 1024, ""queue_time"": 0.33248400688171387, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.5286028, ""request_received_ts"": 1789984259.9668372, ""response_sent_to_client_ts"": 1789984260.411537, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,113,reuse,6,1024,22.630835354328156,22.630913119763136,23.203305520117283,960,True
sustained-sglang-dram,113.89400437474251,235.35168170928955,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984260.307447, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 131.57457031512948, ""dp_rank"": null, ""e2e_latency"": 0.22144271805882454, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.366006, ""id"": ""bed6f938e9aa42bda448890356544bd3"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.413532, ""prompt_tokens"": 4096, ""queue_time"": 0.008118391036987305, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.5286934, ""request_received_ts"": 1789984260.3072507, ""response_sent_to_client_ts"": 1789984260.4148586, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,115,reuse,10,4096,22.9672921448946,22.96828818321228,23.203683979809284,4032,True
sustained-sglang-dram,113.28469961881638,233.91815647482872,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984260.3063607, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 131.57640190582165, ""dp_rank"": null, ""e2e_latency"": 0.22250111401081085, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.366006, ""id"": ""717258ee04284f4db57063fe5d0fe682"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984260.4128904, ""prompt_tokens"": 1024, ""queue_time"": 0.00818943977355957, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984260.5286503, ""request_received_ts"": 1789984260.306149, ""response_sent_to_client_ts"": 1789984260.4147925, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,116,reuse,9,1024,22.967310413718224,22.96962532401085,23.20359169691801,960,True
sustained-sglang-dram,856.1530970036983,977.5209799408913,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984260.3089306, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 127.50997239485554, ""dp_rank"": null, ""e2e_latency"": 0.9655140414834023, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.537387, ""id"": ""fe1cffd9f87b4beea1663d2fea82429c"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984261.0442443, ""prompt_tokens"": 8192, ""queue_time"": 0.17945623397827148, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984261.274122, ""request_received_ts"": 1789984260.308608, ""response_sent_to_client_ts"": 1789984261.1566784, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,114,reuse,2,8192,22.967256009578705,22.968135226517916,23.945726986974478,8128,True
sustained-sglang-dram,622.6612515747547,740.4699176549911,. memory. memory. memory. memory. memory. memory. memory. memory,"{""api_server_dispatch_finish_ts"": 1789984260.5431514, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 131.8939673260625, ""dp_rank"": null, ""e2e_latency"": 0.7313812077045441, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.594396, ""id"": ""689adc15103445b59c4a7262abdc8f3d"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984261.158786, ""prompt_tokens"": 1024, ""queue_time"": 0.0008957386016845703, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984261.274348, ""request_received_ts"": 1789984260.5429668, ""response_sent_to_client_ts"": 1789984261.1606925, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,121,cold,,1024,23.204082686454058,23.20534172281623,23.94586019590497,0,
sustained-sglang-dram,854.5495681464672,974.7241362929344,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984260.3103602, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 127.43391520573508, ""dp_rank"": null, ""e2e_latency"": 0.9640954881906509, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.537387, ""id"": ""2778c2c37a1344ae81e898778aa9e6d8"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984261.153554, ""prompt_tokens"": 4096, ""queue_time"": 0.17941713333129883, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984261.274249, ""request_received_ts"": 1789984260.3101535, ""response_sent_to_client_ts"": 1789984261.156801, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,118,cold,,4096,22.96808459609747,22.971191003918648,23.945959981530905,0,
sustained-sglang-dram,853.9698645472527,978.0749790370464,.  A.  A.  A.  A.  A.,"{""api_server_dispatch_finish_ts"": 1789984260.3110895, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 127.40207377864887, ""dp_rank"": null, ""e2e_latency"": 0.96333197504282, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984260.537387, ""id"": ""ea77de1b90504a69a97ad82f17439370"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984261.154849, ""prompt_tokens"": 1024, ""queue_time"": 0.1793820858001709, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984261.2742999, ""request_received_ts"": 1789984260.3109677, ""response_sent_to_client_ts"": 1789984261.1568348, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,117,reuse,3,1024,22.967335402965546,22.971070613712072,23.94919317215681,960,True
sustained-sglang-dram,1227.1185480058193,1334.9151946604252,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984260.5435035, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 143.15863365773123, ""dp_rank"": null, ""e2e_latency"": 1.324446927756071, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984261.2823846, ""id"": ""bb9b858d22974bddaf1b0c0ed6d847ea"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984261.7592924, ""prompt_tokens"": 4096, ""queue_time"": 0.6888172626495361, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984261.86778, ""request_received_ts"": 1789984260.543333, ""response_sent_to_client_ts"": 1789984261.7632165, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,120,reuse,7,4096,23.203885827213526,23.204445771872997,24.539410922676325,0,True
sustained-sglang-dram,1226.5355363488197,1333.5540816187859,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984260.54469, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 143.10420327467025, ""dp_rank"": null, ""e2e_latency"": 1.3233415260910988, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984261.2823846, ""id"": ""639865f956d94d0283daf9dc342a74a2"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984261.7604537, ""prompt_tokens"": 1024, ""queue_time"": 0.6887750625610352, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984261.867883, ""request_received_ts"": 1789984260.5445414, ""response_sent_to_client_ts"": 1789984261.763316, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,119,reuse,9,1024,23.203849971294403,23.204270884394646,24.5378923304379,960,True
